timestamp,isTracked,isEngaged,isRestricted,isClippedLeft,isClippedRight,isClippedTop,isClippedBottom,leanX,leanY,lean_confidence,hand_L_state,hand_R_state,hand_L_state_confidence,hand_R_state_confidence,face_isTracked,face_isHappy,face_isEngaged,face_isWearingGlasses,face_isEyeLeftClosed,face_isEyeRightClosed,face_isMouthOpen,face_isMouthMoved,face_isLookingAway,waist_conf,waist_tx,waist_ty,waist_tz,waist_rx,waist_ry,waist_rz,spine_conf,spine_tx,spine_ty,spine_tz,spine_rx,spine_ry,spine_rz,chest_conf,chest_tx,chest_ty,chest_tz,chest_rx,chest_ry,chest_rz,neck_conf,neck_tx,neck_ty,neck_tz,neck_rx,neck_ry,neck_rz,head_conf,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,head_tip_conf,head_tip_tx,head_tip_ty,head_tip_tz,head_tip_rx,head_tip_ry,head_tip_rz,upperLeg_L_conf,upperLeg_L_tx,upperLeg_L_ty,upperLeg_L_tz,upperLeg_L_rx,upperLeg_L_ry,upperLeg_L_rz,lowerLeg_L_conf,lowerLeg_L_tx,lowerLeg_L_ty,lowerLeg_L_tz,lowerLeg_L_rx,lowerLeg_L_ry,lowerLeg_L_rz,foot_L_conf,foot_L_tx,foot_L_ty,foot_L_tz,foot_L_rx,foot_L_ry,foot_L_rz,toes_L_conf,toes_L_tx,toes_L_ty,toes_L_tz,toes_L_rx,toes_L_ry,toes_L_rz,upperLeg_R_conf,upperLeg_R_tx,upperLeg_R_ty,upperLeg_R_tz,upperLeg_R_rx,upperLeg_R_ry,upperLeg_R_rz,lowerLeg_R_conf,lowerLeg_R_tx,lowerLeg_R_ty,lowerLeg_R_tz,lowerLeg_R_rx,lowerLeg_R_ry,lowerLeg_R_rz,foot_R_conf,foot_R_tx,foot_R_ty,foot_R_tz,foot_R_rx,foot_R_ry,foot_R_rz,toes_R_conf,toes_R_tx,toes_R_ty,toes_R_tz,toes_R_rx,toes_R_ry,toes_R_rz,collar_L_conf,collar_L_tx,collar_L_ty,collar_L_tz,collar_L_rx,collar_L_ry,collar_L_rz,upperArm_L_conf,upperArm_L_tx,upperArm_L_ty,upperArm_L_tz,upperArm_L_rx,upperArm_L_ry,upperArm_L_rz,foreArm_L_conf,foreArm_L_tx,foreArm_L_ty,foreArm_L_tz,foreArm_L_rx,foreArm_L_ry,foreArm_L_rz,hand_L_conf,hand_L_tx,hand_L_ty,hand_L_tz,hand_L_rx,hand_L_ry,hand_L_rz,collar_R_conf,collar_R_tx,collar_R_ty,collar_R_tz,collar_R_rx,collar_R_ry,collar_R_rz,upperArm_R_conf,upperArm_R_tx,upperArm_R_ty,upperArm_R_tz,upperArm_R_rx,upperArm_R_ry,upperArm_R_rz,foreArm_R_conf,foreArm_R_tx,foreArm_R_ty,foreArm_R_tz,foreArm_R_rx,foreArm_R_ry,foreArm_R_rz,hand_R_conf,hand_R_tx,hand_R_ty,hand_R_tz,hand_R_rx,hand_R_ry,hand_R_rz,thumb_L_0_conf,thumb_L_0_tx,thumb_L_0_ty,thumb_L_0_tz,thumb_L_0_rx,thumb_L_0_ry,thumb_L_0_rz,thumb_L_1_conf,thumb_L_1_tx,thumb_L_1_ty,thumb_L_1_tz,thumb_L_1_rx,thumb_L_1_ry,thumb_L_1_rz,thumb_L_2_conf,thumb_L_2_tx,thumb_L_2_ty,thumb_L_2_tz,thumb_L_2_rx,thumb_L_2_ry,thumb_L_2_rz,thumb_L_3_conf,thumb_L_3_tx,thumb_L_3_ty,thumb_L_3_tz,thumb_L_3_rx,thumb_L_3_ry,thumb_L_3_rz,index_L_0_conf,index_L_0_tx,index_L_0_ty,index_L_0_tz,index_L_0_rx,index_L_0_ry,index_L_0_rz,index_L_1_conf,index_L_1_tx,index_L_1_ty,index_L_1_tz,index_L_1_rx,index_L_1_ry,index_L_1_rz,index_L_2_conf,index_L_2_tx,index_L_2_ty,index_L_2_tz,index_L_2_rx,index_L_2_ry,index_L_2_rz,index_L_3_conf,index_L_3_tx,index_L_3_ty,index_L_3_tz,index_L_3_rx,index_L_3_ry,index_L_3_rz,middle_L_0_conf,middle_L_0_tx,middle_L_0_ty,middle_L_0_tz,middle_L_0_rx,middle_L_0_ry,middle_L_0_rz,middle_L_1_conf,middle_L_1_tx,middle_L_1_ty,middle_L_1_tz,middle_L_1_rx,middle_L_1_ry,middle_L_1_rz,middle_L_2_conf,middle_L_2_tx,middle_L_2_ty,middle_L_2_tz,middle_L_2_rx,middle_L_2_ry,middle_L_2_rz,middle_L_3_conf,middle_L_3_tx,middle_L_3_ty,middle_L_3_tz,middle_L_3_rx,middle_L_3_ry,middle_L_3_rz,ring_L_0_conf,ring_L_0_tx,ring_L_0_ty,ring_L_0_tz,ring_L_0_rx,ring_L_0_ry,ring_L_0_rz,ring_L_1_conf,ring_L_1_tx,ring_L_1_ty,ring_L_1_tz,ring_L_1_rx,ring_L_1_ry,ring_L_1_rz,ring_L_2_conf,ring_L_2_tx,ring_L_2_ty,ring_L_2_tz,ring_L_2_rx,ring_L_2_ry,ring_L_2_rz,ring_L_3_conf,ring_L_3_tx,ring_L_3_ty,ring_L_3_tz,ring_L_3_rx,ring_L_3_ry,ring_L_3_rz,pinky_L_0_conf,pinky_L_0_tx,pinky_L_0_ty,pinky_L_0_tz,pinky_L_0_rx,pinky_L_0_ry,pinky_L_0_rz,pinky_L_1_conf,pinky_L_1_tx,pinky_L_1_ty,pinky_L_1_tz,pinky_L_1_rx,pinky_L_1_ry,pinky_L_1_rz,pinky_L_2_conf,pinky_L_2_tx,pinky_L_2_ty,pinky_L_2_tz,pinky_L_2_rx,pinky_L_2_ry,pinky_L_2_rz,pinky_L_3_conf,pinky_L_3_tx,pinky_L_3_ty,pinky_L_3_tz,pinky_L_3_rx,pinky_L_3_ry,pinky_L_3_rz,thumb_R_0_conf,thumb_R_0_tx,thumb_R_0_ty,thumb_R_0_tz,thumb_R_0_rx,thumb_R_0_ry,thumb_R_0_rz,thumb_R_1_conf,thumb_R_1_tx,thumb_R_1_ty,thumb_R_1_tz,thumb_R_1_rx,thumb_R_1_ry,thumb_R_1_rz,thumb_R_2_conf,thumb_R_2_tx,thumb_R_2_ty,thumb_R_2_tz,thumb_R_2_rx,thumb_R_2_ry,thumb_R_2_rz,thumb_R_3_conf,thumb_R_3_tx,thumb_R_3_ty,thumb_R_3_tz,thumb_R_3_rx,thumb_R_3_ry,thumb_R_3_rz,index_R_0_conf,index_R_0_tx,index_R_0_ty,index_R_0_tz,index_R_0_rx,index_R_0_ry,index_R_0_rz,index_R_1_conf,index_R_1_tx,index_R_1_ty,index_R_1_tz,index_R_1_rx,index_R_1_ry,index_R_1_rz,index_R_2_conf,index_R_2_tx,index_R_2_ty,index_R_2_tz,index_R_2_rx,index_R_2_ry,index_R_2_rz,index_R_3_conf,index_R_3_tx,index_R_3_ty,index_R_3_tz,index_R_3_rx,index_R_3_ry,index_R_3_rz,middle_R_0_conf,middle_R_0_tx,middle_R_0_ty,middle_R_0_tz,middle_R_0_rx,middle_R_0_ry,middle_R_0_rz,middle_R_1_conf,middle_R_1_tx,middle_R_1_ty,middle_R_1_tz,middle_R_1_rx,middle_R_1_ry,middle_R_1_rz,middle_R_2_conf,middle_R_2_tx,middle_R_2_ty,middle_R_2_tz,middle_R_2_rx,middle_R_2_ry,middle_R_2_rz,middle_R_3_conf,middle_R_3_tx,middle_R_3_ty,middle_R_3_tz,middle_R_3_rx,middle_R_3_ry,middle_R_3_rz,ring_R_0_conf,ring_R_0_tx,ring_R_0_ty,ring_R_0_tz,ring_R_0_rx,ring_R_0_ry,ring_R_0_rz,ring_R_1_conf,ring_R_1_tx,ring_R_1_ty,ring_R_1_tz,ring_R_1_rx,ring_R_1_ry,ring_R_1_rz,ring_R_2_conf,ring_R_2_tx,ring_R_2_ty,ring_R_2_tz,ring_R_2_rx,ring_R_2_ry,ring_R_2_rz,ring_R_3_conf,ring_R_3_tx,ring_R_3_ty,ring_R_3_tz,ring_R_3_rx,ring_R_3_ry,ring_R_3_rz,pinky_R_0_conf,pinky_R_0_tx,pinky_R_0_ty,pinky_R_0_tz,pinky_R_0_rx,pinky_R_0_ry,pinky_R_0_rz,pinky_R_1_conf,pinky_R_1_tx,pinky_R_1_ty,pinky_R_1_tz,pinky_R_1_rx,pinky_R_1_ry,pinky_R_1_rz,pinky_R_2_conf,pinky_R_2_tx,pinky_R_2_ty,pinky_R_2_tz,pinky_R_2_rx,pinky_R_2_ry,pinky_R_2_rz,pinky_R_3_conf,pinky_R_3_tx,pinky_R_3_ty,pinky_R_3_tz,pinky_R_3_rx,pinky_R_3_ry,pinky_R_3_rz,
0.00000,1,0.00,0,1,0,0,1,-0.98922,-0.43337,1.00,0,0,1.00,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.66576,-40.13539,-206.46973,3.14172,89.13020,-31.70788,0.56,0.00015,21.19229,0.00912,-0.99281,-78.13061,1.03643,0.34,-0.00075,15.53854,-0.00370,1.51066,-90.57766,1.75911,0.35,0.00081,0.50571,-0.00134,0.00054,0.00021,-0.00028,0.37,-0.00022,4.55311,-0.00709,-19.08681,117.67099,-118.85936,0.30,0.01137,5.42011,0.00722,0.02748,0.01261,0.04164,0.86,3.09935,-0.72293,-1.14367,-36.64831,-41.38094,-81.48557,0.23,-0.00108,-24.87346,0.00442,-2.65511,-117.71222,7.02587,0.00,0.43342,-29.27813,0.54798,24.24943,-17.68413,4.73538,0.00,-0.00010,-0.00008,7.89129,-0.00001,0.00001,0.00001,0.76,-7.98128,0.73670,-1.14307,8.26994,-14.88074,43.22337,0.95,-0.00538,-22.11685,-0.00818,11.62695,24.58130,34.21053,0.50,0.03284,-21.38897,-0.17396,72.92472,-118.83916,-59.54214,0.46,-0.00001,-0.00006,6.21989,-0.00001,-0.00000,0.00000,0.48,0.44098,0.46462,0.03501,-2.80376,-2.91618,46.00081,0.61,5.76078,0.07538,0.04166,8.73446,12.86117,-113.39269,0.53,20.14706,-0.00355,0.00279,27.01332,-55.03800,-61.57684,0.45,19.60612,0.02622,0.01379,-18.64360,-4.70306,-3.35550,0.62,-1.52733,-0.06105,0.03432,0.04459,1.34108,2.14673,0.89,-13.74352,-0.02601,-0.01701,1.84899,-6.67809,143.57924,0.69,-20.51653,-0.00311,0.01519,-6.52250,11.50658,-33.03245,0.68,-20.08990,0.01486,-0.00608,11.57006,-5.53778,18.54538,0.45,4.87700,-1.04399,3.60800,-0.00000,-0.00000,-0.00000,0.45,2.66500,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.45,2.54302,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.45,2.66699,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.45,9.23201,-0.30099,2.14399,-0.00000,-0.00000,-0.00000,0.45,4.22499,-0.00001,-0.00002,-0.00000,-0.00000,-0.00000,0.45,2.65399,0.00002,0.00002,-0.00000,-0.00000,-0.00000,0.45,1.95801,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.45,8.92000,0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.45,4.86300,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.45,2.76500,0.00001,0.00001,-0.00000,-0.00000,-0.00000,0.45,2.00599,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.45,8.68898,-0.12599,-2.08701,-0.00000,-0.00000,-0.00000,0.45,4.53802,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.45,2.30498,0.00002,0.00001,-0.00000,-0.00000,-0.00000,0.45,1.92302,-0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.45,8.39099,-0.81700,-3.75801,-0.00000,-0.00000,-0.00000,0.45,3.04402,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.45,1.97502,0.00000,-0.00002,-0.00000,-0.00000,-0.00000,0.45,1.66700,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.68,-4.87701,-1.04398,3.60801,-0.00000,-0.00000,0.00000,0.68,-2.66501,-0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-2.54300,-0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-2.66700,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-9.23200,-0.30099,2.14400,-0.00000,-0.00000,0.00000,0.68,-4.22502,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.65400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.95800,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.92000,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-4.86301,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.76499,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.68,-2.00601,0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-8.68901,-0.12599,-2.08700,-0.00000,-0.00000,0.00000,0.68,-4.53800,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-2.30500,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-1.92302,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.39100,-0.81700,-3.75799,-0.00000,-0.00000,0.00000,0.68,-3.04400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.97501,-0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-1.66701,0.00002,0.00004,-0.00000,-0.00000,0.00000,
0.03333,1,0.00,0,1,0,0,1,-0.98922,-0.42298,1.00,0,0,1.00,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.66471,-40.17619,-206.42665,3.07746,89.45382,-31.28236,0.56,0.00015,20.62231,0.00912,-1.56934,-78.88113,1.20857,0.34,0.02224,14.75310,-0.00090,1.93580,-90.25801,1.62331,0.36,0.00081,0.48521,-0.00134,0.00054,0.00021,-0.00028,0.39,-0.00022,4.36443,-0.00709,-22.52221,114.87334,-100.61449,0.30,0.45357,5.12083,0.03568,0.25819,0.13172,0.24031,0.86,3.13449,-0.74033,-1.16798,-36.38639,-40.70361,-81.34055,0.33,-0.00108,-24.87346,0.00442,-2.83294,-118.76571,-3.41353,0.00,0.33038,-29.55738,0.41539,25.59541,-17.25975,5.68957,0.00,-0.00010,-0.00008,7.89129,-0.00001,0.00001,0.00001,0.76,-7.98209,0.70431,-1.16435,8.24197,-15.67425,42.83403,0.95,-0.00538,-22.12819,-0.00818,12.43493,30.90871,35.88853,0.50,0.04839,-21.37581,-0.19197,79.97776,-144.98454,-34.17201,0.46,-0.00001,-0.00006,6.21989,-0.00001,-0.00000,0.00000,0.48,0.45838,0.56826,-0.01174,1.58003,0.66935,48.94431,0.61,6.55086,0.27955,-0.02482,13.98993,9.72019,-115.70790,0.53,20.12726,-0.00355,0.00279,27.96462,-56.21872,-60.87898,0.09,19.54376,0.02622,0.01379,-18.44389,-5.10041,-2.59128,0.62,-1.53785,0.04500,-0.00457,0.19943,-0.44338,-2.37533,0.89,-13.84417,0.03041,-0.00191,2.73563,-7.91277,149.48035,0.69,-20.47693,-0.00311,0.01519,-7.32159,12.45219,-33.91562,0.68,-20.06092,0.01486,-0.00608,9.90926,-4.35164,15.31466,0.09,4.87700,-1.04399,3.60800,-0.00000,-0.00000,-0.00000,0.09,2.66500,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.09,2.54302,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.09,2.66699,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.09,9.23201,-0.30099,2.14399,-0.00000,-0.00000,-0.00000,0.09,4.22499,-0.00001,-0.00002,-0.00000,-0.00000,-0.00000,0.09,2.65399,0.00002,0.00002,-0.00000,-0.00000,-0.00000,0.09,1.95801,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.09,8.92000,0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.09,4.86300,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.09,2.76500,0.00001,0.00001,-0.00000,-0.00000,-0.00000,0.09,2.00599,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.09,8.68898,-0.12599,-2.08701,-0.00000,-0.00000,-0.00000,0.09,4.53802,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.09,2.30498,0.00002,0.00001,-0.00000,-0.00000,-0.00000,0.09,1.92302,-0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.09,8.39099,-0.81700,-3.75801,-0.00000,-0.00000,-0.00000,0.09,3.04402,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.09,1.97502,0.00000,-0.00002,-0.00000,-0.00000,-0.00000,0.09,1.66700,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.68,-4.87701,-1.04398,3.60801,-0.00000,-0.00000,0.00000,0.68,-2.66501,-0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-2.54300,-0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-2.66700,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-9.23200,-0.30099,2.14400,-0.00000,-0.00000,0.00000,0.68,-4.22502,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.65400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.95800,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.92000,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-4.86301,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.76499,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.68,-2.00601,0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-8.68901,-0.12599,-2.08700,-0.00000,-0.00000,0.00000,0.68,-4.53800,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-2.30500,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-1.92302,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.39100,-0.81700,-3.75799,-0.00000,-0.00000,0.00000,0.68,-3.04400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.97501,-0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-1.66701,0.00002,0.00004,-0.00000,-0.00000,0.00000,
0.06667,1,0.00,0,1,0,0,1,-0.98922,-0.43585,1.00,0,0,1.00,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.60064,-40.24071,-206.38753,2.94607,89.68199,-30.95191,0.57,0.00015,20.20203,0.00912,-1.51342,-81.52327,1.25003,0.34,0.02653,14.52120,-0.01351,1.60119,-87.65858,1.43762,0.37,0.00081,0.48057,-0.00134,0.00054,0.00021,-0.00028,0.39,-0.00022,4.31110,-0.00709,-24.39006,110.84622,-82.84879,0.29,1.32471,5.29810,-0.25932,0.16925,0.07413,0.14003,0.86,3.22472,-0.82413,-1.19360,-36.20575,-39.73175,-81.73708,0.39,0.00540,-24.86929,0.00442,-3.05455,-120.85982,84.38558,0.00,0.26188,-29.76355,0.32523,26.12233,-15.93965,5.76289,0.00,-0.00010,-0.00008,7.89129,-0.00001,0.00001,0.00001,0.76,-8.00609,0.69131,-1.18802,8.15119,-16.06680,42.74717,0.95,-0.00538,-22.13011,-0.00818,13.01466,34.75753,37.01304,0.50,0.05368,-21.38293,-0.17401,81.80650,178.81570,1.51292,0.46,-0.00001,-0.00006,6.21989,-0.00001,-0.00000,0.00000,0.48,0.55144,0.44427,-0.03417,2.20124,2.61492,39.14649,0.61,6.49734,0.08587,-0.06440,15.33351,10.60714,-106.38242,0.52,19.97305,-0.00355,0.00932,31.60115,-57.95307,-62.77568,0.00,19.39138,0.02622,0.01528,-18.70295,-5.93518,-2.54770,0.62,-1.53484,0.11369,-0.02933,0.33611,-1.44861,-5.05021,0.89,-13.86401,0.04954,0.00038,2.10842,-8.86212,152.79057,0.69,-20.45550,-0.00311,0.01519,-8.08118,14.00374,-33.76257,0.68,-20.03975,0.01486,-0.00608,8.30089,-0.23191,11.79707,0.00,4.87700,-1.04399,3.60800,-0.00000,-0.00000,-0.00000,0.00,2.66500,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.00,2.54302,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.00,2.66699,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.00,9.23201,-0.30099,2.14399,-0.00000,-0.00000,-0.00000,0.00,4.22499,-0.00001,-0.00002,-0.00000,-0.00000,-0.00000,0.00,2.65399,0.00002,0.00002,-0.00000,-0.00000,-0.00000,0.00,1.95801,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.00,8.92000,0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.00,4.86300,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.00,2.76500,0.00001,0.00001,-0.00000,-0.00000,-0.00000,0.00,2.00599,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.00,8.68898,-0.12599,-2.08701,-0.00000,-0.00000,-0.00000,0.00,4.53802,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.00,2.30498,0.00002,0.00001,-0.00000,-0.00000,-0.00000,0.00,1.92302,-0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.00,8.39099,-0.81700,-3.75801,-0.00000,-0.00000,-0.00000,0.00,3.04402,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.00,1.97502,0.00000,-0.00002,-0.00000,-0.00000,-0.00000,0.00,1.66700,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.68,-4.87701,-1.04398,3.60801,-0.00000,-0.00000,0.00000,0.68,-2.66501,-0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-2.54300,-0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-2.66700,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-9.23200,-0.30099,2.14400,-0.00000,-0.00000,0.00000,0.68,-4.22502,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.65400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.95800,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.92000,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-4.86301,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.76499,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.68,-2.00601,0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-8.68901,-0.12599,-2.08700,-0.00000,-0.00000,0.00000,0.68,-4.53800,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-2.30500,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-1.92302,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.39100,-0.81700,-3.75799,-0.00000,-0.00000,0.00000,0.68,-3.04400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.97501,-0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-1.66701,0.00002,0.00004,-0.00000,-0.00000,0.00000,
0.10000,1,0.00,0,1,0,0,1,-0.98922,-0.45766,1.00,0,0,1.00,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.40421,-40.39206,-206.32895,2.69094,89.51402,-30.96111,0.58,0.00015,20.15338,0.00912,-1.00401,-81.80457,0.81496,0.34,0.03703,15.13701,-0.02587,1.66333,-86.59113,0.92813,0.37,0.00081,0.50842,-0.00134,0.00054,0.00021,-0.00028,0.39,-0.00022,4.56551,-0.00709,-27.88688,115.92020,-80.25198,0.28,0.95479,5.62371,-0.18796,0.10314,0.07441,0.05705,0.86,3.26055,-0.91598,-1.19493,-36.77039,-39.08946,-82.70240,0.42,0.01765,-24.84628,0.00774,-3.27240,-123.48505,30.67853,0.00,0.22222,-29.91387,0.25843,26.33081,-13.66534,5.17052,0.00,-0.00010,-0.00008,7.88828,-0.00001,0.00001,0.00001,0.76,-7.99690,0.68443,-1.19169,7.89736,-15.53328,43.15245,0.95,-0.00524,-22.10901,-0.00818,13.25084,35.67021,37.34479,0.50,0.04466,-21.40390,-0.13237,81.32366,161.51387,18.54328,0.46,-0.00001,-0.00006,6.21989,-0.00001,-0.00000,0.00000,0.48,0.64343,0.26803,-0.02854,1.04095,2.51902,24.72541,0.61,6.29906,-0.15168,-0.01110,14.68749,12.49442,-92.84535,0.52,19.56614,-0.00355,0.02070,33.67963,-57.59380,-65.29968,0.01,19.36126,0.02622,0.03016,-18.77093,-5.96873,-3.23955,0.62,-1.49789,0.11466,-0.03277,0.27361,-1.47468,-4.89787,0.89,-13.52822,0.04254,0.00022,-0.90474,-9.27757,152.06331,0.69,-20.44277,-0.00311,0.01359,-8.49849,15.56611,-33.90718,0.68,-20.02052,0.01486,-0.00608,7.75294,-0.88896,10.78670,0.01,4.87700,-1.04399,3.60800,-0.00000,-0.00000,-0.00000,0.01,2.66500,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.01,2.54302,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.01,2.66699,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.01,9.23201,-0.30099,2.14399,-0.00000,-0.00000,-0.00000,0.01,4.22499,-0.00001,-0.00002,-0.00000,-0.00000,-0.00000,0.01,2.65399,0.00002,0.00002,-0.00000,-0.00000,-0.00000,0.01,1.95801,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.01,8.92000,0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.01,4.86300,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.01,2.76500,0.00001,0.00001,-0.00000,-0.00000,-0.00000,0.01,2.00599,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.01,8.68898,-0.12599,-2.08701,-0.00000,-0.00000,-0.00000,0.01,4.53802,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.01,2.30498,0.00002,0.00001,-0.00000,-0.00000,-0.00000,0.01,1.92302,-0.00001,-0.00001,-0.00000,-0.00000,-0.00000,0.01,8.39099,-0.81700,-3.75801,-0.00000,-0.00000,-0.00000,0.01,3.04402,0.00000,-0.00001,-0.00000,-0.00000,-0.00000,0.01,1.97502,0.00000,-0.00002,-0.00000,-0.00000,-0.00000,0.01,1.66700,0.00001,0.00000,-0.00000,-0.00000,-0.00000,0.68,-4.87701,-1.04398,3.60801,-0.00000,-0.00000,0.00000,0.68,-2.66501,-0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-2.54300,-0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-2.66700,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-9.23200,-0.30099,2.14400,-0.00000,-0.00000,0.00000,0.68,-4.22502,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.65400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.95800,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.92000,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-4.86301,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-2.76499,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.68,-2.00601,0.00001,0.00005,-0.00000,-0.00000,0.00000,0.68,-8.68901,-0.12599,-2.08700,-0.00000,-0.00000,0.00000,0.68,-4.53800,0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-2.30500,0.00001,0.00002,-0.00000,-0.00000,0.00000,0.68,-1.92302,0.00000,0.00002,-0.00000,-0.00000,0.00000,0.68,-8.39100,-0.81700,-3.75799,-0.00000,-0.00000,0.00000,0.68,-3.04400,0.00001,0.00000,-0.00000,-0.00000,0.00000,0.68,-1.97501,-0.00001,0.00001,-0.00000,-0.00000,0.00000,0.68,-1.66701,0.00002,0.00004,-0.00000,-0.00000,0.00000,
